
Project Name,020_MSM_Template_Mat_24_E23B
emmebank Title,020_MSM_Template_Mat_24_E23B
Year,2018
Slot No,12
Scenario Title AM,2018 AM 2018March_update_SepNet_AGSv1_E23B
Date,20240724
User,ChapaJay1
File Name,C:/002_D/MSM_P2_E23/020_MSM_Template_Mat_24_E23B/2018/2018/outputs/Landuse_Table/Landuse_Detailed_Table_2018_Slot_12.csv

c ,Zone,HH1,HH2,HH3,HH4,HH5,HH6,HH7,HH8,HH1PT1,HH1PT2,HH1PT3,HH1PT4,HH1PT5,HH1PT6,HH1PT7,HH1PT8,HH2PT1,HH2PT2,HH2PT3,HH2PT4,HH2PT5,HH2PT6,HH2PT7,HH2PT8,HH3PT1,HH3PT2,HH3PT3,HH3PT4,HH3PT5,HH3PT6,HH3PT7,HH3PT8,HH4PT1,HH4PT2,HH4PT3,HH4PT4,HH4PT5,HH4PT6,HH4PT7,HH4PT8,HH5PT1,HH5PT2,HH5PT3,HH5PT4,HH5PT5,HH5PT6,HH5PT7,HH5PT8,HH6PT1,HH6PT2,HH6PT3,HH6PT4,HH6PT5,HH6PT6,HH6PT7,HH6PT8,HH7PT1,HH7PT2,HH7PT3,HH7PT4,HH7PT5,HH7PT6,HH7PT7,HH7PT8,HH8PT1,HH8PT2,HH8PT3,HH8PT4,HH8PT5,HH8PT6,HH8PT7,HH8PT8,E1,E2,E3,E4,E5,E6,Prim,Sec,Tert
,21,441.5805,120.1487,507.1186,102.2749,255.6180,65.72820,96.62867,63.64025,7.20655,11.82001,13.47636,0.00000,0.00000,6.00669,45.51752,386.9182,10.25417,16.81865,19.17546,5.49192,113.5871,0.00000,5e-07,0.00000,18.88756,22.37858,21.47696,0.00000,0.00000,21.92871,152.3854,855.4252,22.31232,26.43635,25.37124,7.50744,99.19302,7.72486,53.68100,38.37541,64.74310,76.70969,73.61911,36.67101,484.5202,0.01389,0.09650,0.32589,6.20833,7.11737,11.73746,8.24940,21.09850,44.90876,58.16389,74.13940,8.21283,9.41537,15.52717,48.40596,123.8021,32.54696,42.15342,53.01935,4.90794,5.62656,9.27894,50.30276,128.6533,5.02907,6.51344,7.02154,11.02289,143.1460,42.36080,61.80090,439.0369,51.39150,991.0000,1429.000,0.00000
,22,123.0812,26.15402,86.33460,32.07038,102.9984,20.88933,40.60018,29.15524,1.02630,1.68331,1.91920,0.00000,0.00000,1.09085,8.26626,110.8137,1.67560,2.74828,3.13340,1.18348,24.47730,0.00000,1e-07,0.00000,8.24613,9.77027,9.37663,0.00000,0.00000,5.98283,41.57546,121.7118,11.45972,13.57784,13.03080,2.40232,31.74094,3.09841,21.53127,8.37188,39.90432,47.27992,45.37504,14.53650,192.0653,0.00656,0.04556,0.07309,4.31298,4.94449,8.15411,3.02899,7.74687,19.54759,25.31720,20.19917,7.70098,8.82857,14.55946,23.19554,59.32444,18.23095,23.61195,19.36402,5.16656,5.92305,9.76788,26.84579,68.66022,2.99197,3.87508,2.74361,2.81910,29.23590,9.76091,6.49559,90.51662,41.85051,0.00000,0.00000,0.00000
,23,96.74612,133.2437,406.5654,277.0674,787.6514,100.7809,218.9327,174.9557,8.08721,13.26445,15.12322,0.00000,0.00000,5.69060,43.12220,45.89207,13.25541,21.74121,24.78783,6.00767,124.2540,7e-07,0.00001,0.00000,98.76341,117.0181,112.3035,0.00000,0.00000,57.65171,400.6289,369.2043,111.5585,132.1781,126.8527,20.76990,274.4247,30.67331,213.1526,42.69475,316.9380,375.5182,360.3888,117.7856,1556.256,0.04971,0.34542,0.22242,19.57993,22.44685,37.01778,14.30300,36.58106,99.27860,128.5814,78.38454,42.13963,48.30979,79.66914,124.5119,318.4489,105.2335,136.2940,85.59173,29.20943,33.48632,55.22328,158.4798,405.3245,17.76789,23.01221,12.93287,25.14361,271.5120,61.51170,542.9180,590.3378,157.7981,1625.000,589.0000,0.00000
,24,249.1226,112.8452,226.7499,84.43730,247.5614,37.20887,80.44337,86.04903,7.96881,13.07026,14.90180,0.00000,0.00000,4.76117,36.07922,203.4623,13.99553,22.95514,26.17187,5.09196,105.3149,2e-07,1.8e-06,0.00000,21.74095,25.75937,24.72154,0.00000,0.00000,15.93197,110.7133,323.5504,27.50219,32.58548,31.27263,6.46412,85.40800,8.70101,60.46442,19.23231,82.31516,97.52966,93.60020,37.99055,501.9548,0.02860,0.19876,0.28515,5.39393,6.18371,10.19775,4.94553,12.64857,33.17393,42.96547,29.42400,12.02378,13.78432,22.73214,43.40789,111.0191,35.51323,45.99523,32.18174,10.32208,11.83346,19.51491,72.19506,184.6447,7.39564,9.57852,6.09449,11.03241,142.1860,22.65672,51.69370,298.8885,83.50771,0.00000,0.00000,0.00000
,25,262.6163,164.2790,283.1723,143.1368,411.7955,51.41066,110.0266,124.1552,7.24067,11.87597,13.54016,0.00000,0.00000,6.12245,46.39474,200.2303,13.14575,21.56136,24.58277,7.28925,150.7604,2e-07,2e-06,0.00000,34.06587,40.36234,38.73617,0.00000,0.00000,25.97240,180.4855,357.7354,42.31242,50.13311,48.11330,10.40113,137.4262,14.12769,98.17503,30.58921,125.1017,148.2245,142.2526,59.32434,783.8298,0.04788,0.33269,0.35270,6.25048,7.16568,11.81715,6.61513,16.91872,45.78760,59.30213,36.53940,13.61487,15.60837,25.74024,56.92262,145.5841,48.18280,62.40430,39.25187,12.58562,14.42843,23.79436,101.5345,259.6826,10.98658,14.22934,8.18916,23.43028,129.2010,32.35200,151.7815,233.5858,142.9284,573.0000,1.00000,0.00000
,26,256.6277,145.2755,282.7245,157.5383,476.6869,48.28517,104.8627,113.7019,7.28077,11.94175,13.61516,0.00000,0.00000,5.46885,41.44183,204.7596,13.28883,21.79604,24.85033,6.57308,135.9482,1e-07,8e-07,0.00000,37.92065,44.92961,43.11942,0.00000,0.00000,29.08463,202.1127,334.4505,46.71665,55.35139,53.12132,11.79277,155.8134,16.42128,114.1135,32.02392,137.5136,162.9306,156.3662,70.91347,936.9526,0.05958,0.41403,0.38880,5.94264,6.81277,11.23514,6.35210,16.24599,43.19909,55.94961,36.68837,13.07649,14.99117,24.72239,55.27088,141.3597,46.00748,59.58692,39.87284,11.71864,13.43449,22.15523,95.32871,243.8108,10.19598,13.20540,7.95183,17.44002,126.1760,19.44272,58.22350,109.5209,95.18767,0.00000,0.00000,0.00000
,27,388.4882,396.3578,504.8157,333.3449,977.1826,128.5420,273.6999,281.8222,21.35326,35.02312,39.93095,0.00000,0.00000,16.54964,125.4099,231.9467,34.74789,56.99268,64.97911,17.54760,362.9294,1e-07,1e-06,0.00000,81.82015,96.94313,93.03735,0.00000,0.00000,64.28606,446.7321,489.8329,94.48948,111.9542,107.4436,24.25081,320.4167,34.94540,242.8400,56.65152,268.1079,317.6629,304.8644,140.7448,1859.608,0.10828,0.75247,0.73613,17.21721,19.73816,32.55081,16.49519,42.18777,119.0251,154.1562,81.26466,37.32188,42.78661,70.56068,142.1218,363.4876,125.8694,163.0207,87.82430,31.66676,36.30344,59.86911,230.5320,589.6036,27.29546,35.35192,16.97029,113.2869,411.5490,103.8636,894.2150,660.8741,272.1513,1071.000,996.0000,0.00000
,28,447.5602,277.2485,627.0314,266.0298,691.0471,112.5319,227.3924,176.5974,15.25727,25.02463,28.53135,0.00000,0.00000,13.45655,101.9711,326.2747,20.93613,34.33894,39.15089,12.51315,258.8041,8e-07,0.00001,0.00000,70.36131,83.36633,80.00758,0.00000,0.00000,58.57308,407.0318,779.4830,71.48643,84.69942,81.28693,19.60486,259.0316,26.44094,183.7414,56.24526,190.6762,225.9193,216.8172,100.8957,1333.097,0.03410,0.23697,0.61649,15.77815,18.08841,29.83013,15.04868,38.48820,104.7616,135.6827,82.72244,29.36168,33.66086,55.51114,122.3880,313.0171,104.0245,134.7280,84.67017,19.97871,22.90402,37.77172,149.5470,382.4784,17.50032,22.66567,12.43064,29.10900,216.1630,61.39810,248.3780,290.6353,251.7320,707.0000,0.00000,0.00000
,29,305.4041,262.6307,707.4592,358.7049,969.1107,120.3432,246.8684,195.1968,14.44096,23.68572,27.00483,0.00000,0.00000,12.23766,92.73453,193.0246,21.82995,35.80499,40.82237,11.81595,244.3841,6e-07,0.00000,0.00000,98.57160,116.7908,112.0854,0.00000,0.00000,77.47305,538.3698,790.4337,103.1545,122.2207,117.2965,26.21774,346.4049,37.10823,257.8697,64.04430,283.6917,336.1270,322.5847,140.9370,1862.148,0.05858,0.40708,0.63582,17.08426,19.58575,32.29947,15.96790,40.83916,114.7563,148.6275,79.86847,33.00347,37.83589,62.39631,131.8739,337.2778,115.7315,149.8905,83.18739,22.83340,26.17669,43.16877,164.6539,421.1154,19.98018,25.87747,12.67562,50.15210,707.7630,71.21339,222.9502,251.0521,255.7608,600.0000,147.0000,0.00000
,30,24.64749,39.10023,39.04267,25.21954,78.55345,12.88111,26.58119,27.99677,1.30682,2.14342,2.44378,0.00000,0.00000,1.48494,11.25257,10.05342,1.86874,3.06507,3.49458,1.66077,34.34888,0.00000,4e-07,0.00000,6.28221,7.44337,7.14348,0.00000,0.00000,4.52595,31.45140,33.58368,7.83663,9.28509,8.91100,1.79283,23.68801,2.67557,18.59290,3.53949,22.80515,27.02028,25.93164,11.07773,146.3659,0.01026,0.07132,0.05943,1.23229,1.41272,2.32976,1.64211,4.19982,11.43755,14.81343,9.18329,2.68821,3.08182,5.08232,13.83138,35.37486,11.83151,15.32366,9.67080,2.17335,2.49158,4.10893,22.84863,58.43719,2.61794,3.39065,1.90286,849.6801,300.2010,455.8720,887.5160,241.0482,1019.400,0.00000,0.00000,130.0000
,31,7.44440,7.63970,8.98900,5.36847,13.01840,6.00353,8.94651,6.25705,1.04503,1.71404,1.95423,0.00000,0.00000,0.65929,4.99598,2.99667,0.73046,1.19809,1.36597,0.37346,7.72410,0.00000,1e-07,0.00000,2.27136,2.69119,2.58276,0.00000,0.00000,1.27884,8.88679,4.44651,2.08995,2.47623,2.37647,0.38669,5.10916,0.57737,4.01222,0.67957,5.26602,6.23935,5.98797,1.98249,26.19394,0.00088,0.00610,0.00276,1.08791,1.24721,2.05680,0.82872,2.11951,6.08859,7.88568,3.84641,1.43857,1.64921,2.71976,4.99572,12.77694,4.52504,5.86064,2.89196,0.87195,0.99962,1.64851,5.26667,13.46992,0.70168,0.90879,0.37284,1.38659,9.94947,0.71195,0.71067,4.97115,8.05622,0.00000,0.00000,0.00000
,32,8.95060,6.13871,15.07025,9.87024,26.71692,5.68308,11.82962,9.72540,0.37531,0.61557,0.70183,0.00000,0.00000,0.31632,2.39699,6.16448,0.45409,0.74478,0.84915,0.27430,5.67317,0.00000,1e-07,0.00000,1.74557,2.06820,1.98488,0.00000,0.00000,2.07854,14.44405,12.91828,1.73072,2.05061,1.96799,0.69374,9.16607,0.98736,6.86131,1.65004,4.44763,5.26970,5.05738,3.63097,47.97469,0.00160,0.01110,0.02467,1.06495,1.22089,2.01340,0.82504,2.11009,6.41144,8.30382,3.13569,2.11640,2.42629,4.00127,6.83261,17.47495,6.51602,8.43927,3.31456,1.52452,1.74775,2.88226,8.87534,22.69940,1.22564,1.58739,0.53595,1.60035,0.82039,6.57132,9.83929,5.73750,23.80556,0.00000,0.00000,0.00000
,33,9.22077,10.96601,10.65020,7.00574,18.98550,10.18643,17.43420,12.91236,0.42183,0.69187,0.78882,0.00000,0.00000,0.49115,3.72183,3.77877,0.33980,0.55733,0.63542,0.44566,9.21736,0.00000,0.00000,0.00000,1.98437,2.35115,2.25642,0.00000,0.00000,1.49827,10.41165,7.17527,2.14055,2.53619,2.43401,0.55011,7.26844,0.75335,5.23515,1.53685,5.81126,6.88537,6.60796,2.99452,39.56553,0.00125,0.00870,0.00346,1.16459,1.33511,2.20177,1.16808,2.98747,6.83368,8.85070,9.26037,1.90224,2.18076,3.59636,8.03746,20.55645,5.83697,7.55979,7.77796,1.37526,1.57663,2.60007,9.24162,23.63619,0.99108,1.28361,1.11650,3.50369,16.45890,1.79898,16.45567,32.01299,20.05552,41.00000,0.00000,0.00000
,34,4.89386,6.08864,2.19764,1.84326,7.03600,1.09699,2.28404,4.87724,0.24710,0.40530,0.46209,0.00000,0.00000,0.19501,1.47772,2.68131,0.31043,0.50915,0.58050,0.26559,5.49299,0.00000,0.00000,0.00000,0.20947,0.24818,0.23818,0.00000,0.00000,0.29660,2.06111,1.50640,0.37733,0.44708,0.42906,0.14362,1.89755,0.20555,1.42837,0.37728,1.50467,1.78278,1.71095,1.05960,14.00012,0.00191,0.01330,0.00668,0.09771,0.11202,0.18474,0.11429,0.29231,0.93082,1.20555,0.26405,0.21197,0.24301,0.40075,0.97680,2.49824,0.97379,1.26121,0.27285,0.30237,0.34664,0.57166,3.71730,9.50728,0.37295,0.48303,0.07886,1.81701,0.93146,62.01200,0.93128,6.51429,14.89515,0.00000,0.00000,0.00000
,35,2.91624,4.12757,1.72136,1.41510,5.74551,0.61531,1.29804,3.38323,0.15211,0.24948,0.28444,0.00000,0.00000,0.13050,0.98893,2.27514,0.28961,0.47501,0.54157,0.21915,4.53255,0.00000,0.00000,0.00000,0.13588,0.16099,0.15451,0.00000,0.00000,0.24103,1.67493,1.10676,0.23143,0.27421,0.26316,0.10831,1.43102,0.16485,1.14558,0.19930,0.99639,1.18055,1.13299,0.88914,11.74783,0.00440,0.03057,0.00186,0.08581,0.09838,0.16224,0.05803,0.14841,0.44947,0.58213,0.19068,0.19621,0.22494,0.37096,0.51440,1.31563,0.50065,0.64843,0.18334,0.53121,0.60899,1.00430,2.22783,5.69786,0.22596,0.29265,0.06990,3.45691,6.49122,9.75243,103.8392,151.8459,5.33452,0.00000,0.00000,0.00000
,36,7.07041,10.89155,21.11311,16.06495,46.13832,10.80251,23.50606,27.08951,0.48961,0.80305,0.91558,0.00000,0.00000,0.42688,3.23481,3.50788,0.87451,1.43435,1.63535,0.49653,10.26958,0.00000,0.00000,0.00000,3.50262,4.15001,3.98281,0.00000,0.00000,2.86534,19.91159,18.12054,4.25275,5.03880,4.83579,1.16002,15.32687,1.60625,11.16199,3.24002,12.46649,14.77069,14.17559,6.76795,89.42239,0.00354,0.02463,0.01365,0.45403,0.52051,0.85840,1.46097,3.73653,9.26897,12.00477,9.76213,1.00614,1.15346,1.90221,12.87094,32.91845,9.96554,12.90694,10.72768,1.35867,1.55761,2.56870,23.30949,59.61588,2.24442,2.90688,2.15522,2.31679,26.11400,1.18956,9.79082,23.45976,40.35595,0.00000,0.00000,0.00000
,37,36.66497,69.74973,81.27106,74.93980,258.1682,19.94101,43.63794,70.53576,2.40077,3.93768,4.48947,0.00000,0.00000,2.16616,16.41474,16.88466,5.02855,8.24770,9.40346,3.11700,64.46758,0.00000,6e-07,0.00000,11.24361,13.32179,12.78506,0.00000,0.00000,10.10218,70.20132,81.80840,19.77532,23.43043,22.48644,5.26702,69.59119,7.55411,52.49448,13.49591,68.82562,81.54679,78.26129,36.17242,477.9325,0.05906,0.41044,0.16977,2.95965,3.39301,5.59551,2.72336,6.96522,19.50048,25.25619,12.66000,6.53397,7.49068,12.35310,23.88845,61.09660,20.87228,27.03288,13.78217,9.00354,10.32185,17.02208,61.06288,156.1732,5.95080,7.70722,3.67482,17.24004,58.25740,19.45025,25.88720,64.83385,140.2736,0.00000,0.00000,0.00000
,38,21.45370,27.56293,41.89846,30.67415,96.60951,10.77356,23.52614,32.33006,0.90207,1.47955,1.68688,0.00000,0.00000,0.80267,6.08248,13.20471,1.93406,3.17220,3.61672,1.19602,24.73665,0.00000,6e-07,0.00000,6.23516,7.38762,7.08998,0.00000,0.00000,4.55608,31.66080,40.98310,9.28672,11.00321,10.55989,2.15552,28.48005,2.95665,20.54611,6.49276,29.62921,35.10564,33.69125,13.50259,178.4046,0.01298,0.09017,0.05048,1.74451,1.99995,3.29817,1.42868,3.65396,9.41194,12.18994,8.63488,3.89323,4.46328,7.36054,12.66260,32.38560,10.17352,13.17631,9.50386,4.54127,5.20621,8.58571,26.97602,68.99329,2.55453,3.30852,2.18654,24.01910,32.36740,58.35460,67.95831,94.45229,93.96342,0.00000,0.00000,0.00000
,39,7.29487,7.99089,8.40523,4.95216,13.63708,3.12369,6.47516,5.72449,0.63159,1.03592,1.18109,0.00000,0.00000,0.38135,2.88977,3.22320,0.70522,1.15668,1.31876,0.32081,6.63520,0.00000,0.00000,0.00000,1.23905,1.46806,1.40892,0.00000,0.00000,0.92989,6.46193,5.65425,1.33889,1.58636,1.52245,0.33612,4.44096,0.45270,3.14584,1.00783,3.66970,4.34797,4.17280,1.79747,23.74930,0.00082,0.00567,0.00506,0.66920,0.76718,1.26518,0.42643,1.09064,2.82129,3.65401,2.70049,1.31595,1.50863,2.48793,3.44689,8.81570,2.78283,3.60420,2.74774,1.04783,1.20126,1.98103,4.64748,11.88629,0.53153,0.68841,0.43294,3.35671,1.72075,1.72351,1.72041,12.03434,5.17990,0.00000,0.00000,0.00000
,40,8.24179,9.43313,11.46113,8.66148,26.27062,6.04528,13.43512,12.50869,0.91742,1.50473,1.71558,0.00000,0.00000,0.48916,3.70673,3.82693,1.14545,1.87874,2.14201,0.42245,8.73743,0.00000,1e-07,0.00000,1.46267,1.73302,1.66320,0.00000,0.00000,1.63881,11.38826,11.68221,1.92309,2.27853,2.18673,0.66376,8.77001,0.84896,5.89951,2.38936,6.77289,8.02474,7.70143,3.94196,52.08367,0.00095,0.00659,0.00367,0.59783,0.68537,1.13026,0.83082,2.12490,5.41752,7.01654,5.27185,1.29851,1.48864,2.45496,7.35216,18.80372,5.82335,7.54215,5.85783,1.34223,1.53876,2.53762,10.78863,27.59277,1.06256,1.37619,0.96236,7.69002,6.51747,13.05581,26.06470,32.30378,20.82088,0.00000,0.00000,0.00000
,41,7.65911,6.53007,8.15647,5.29556,15.16331,3.63877,7.88182,6.31023,0.41077,0.67373,0.76815,0.00000,0.00000,0.35527,2.69217,3.13782,0.23725,0.38913,0.44366,0.24321,5.03017,0.00000,0.00000,0.00000,1.44784,1.71545,1.64633,0.00000,0.00000,1.30261,9.05202,3.70497,1.42309,1.68613,1.61819,0.42822,5.65789,0.69693,4.84309,0.38095,3.78602,4.48579,4.30507,2.54574,33.63583,0.00056,0.00388,0.00298,0.56673,0.64971,1.07145,0.61098,1.56262,5.04573,6.53502,1.40847,1.12226,1.28658,2.12174,5.26561,13.46723,5.31020,6.87755,1.48021,0.68741,0.78806,1.29962,6.47449,16.55902,0.76326,0.98854,0.21046,2.63504,10.13000,1.35297,1.35054,9.44703,4.06624,0.00000,0.00000,0.00000
,42,6.63027,6.48639,12.04157,9.81001,27.78767,12.69634,21.96919,14.75386,0.63281,1.03792,1.18337,0.00000,0.00000,0.36213,2.74417,2.99602,0.69920,1.14682,1.30752,0.26898,5.56328,0.00000,1e-07,0.00000,2.79852,3.31578,3.18219,0.00000,0.00000,1.86418,12.95441,7.94378,3.54982,4.20594,4.03649,0.65151,8.60814,0.95439,6.63216,1.41208,10.66023,12.63058,12.12170,3.55136,46.92274,0.00055,0.00385,0.00461,2.90686,3.33249,5.49570,1.77762,4.54641,13.30971,17.23816,7.63837,4.41711,5.06387,8.35097,12.01045,30.71768,10.96134,14.19666,6.49104,2.71669,3.11447,5.13616,12.90592,33.00792,1.63850,2.12212,0.84390,1.90168,19.47330,0.97642,58.40830,34.99218,55.26715,280.0000,0.00000,0.00000
,43,6.37661,6.76649,7.68670,7.63196,24.49193,3.03958,6.81160,9.95755,0.32428,0.53188,0.60642,0.00000,0.00000,0.25838,1.95794,2.96551,0.28109,0.46104,0.52565,0.26319,5.44339,0.00000,0.00000,0.00000,1.43369,1.69868,1.63024,0.00000,0.00000,1.46352,10.17019,6.38127,2.13199,2.52605,2.42428,0.63698,8.41620,1.00993,7.01810,0.78587,6.90031,8.17571,7.84631,4.20433,55.55025,0.00337,0.02345,0.00460,0.30971,0.35505,0.58553,0.39594,1.01265,3.25285,4.21295,0.82392,0.72889,0.83562,1.37804,3.66249,9.36712,3.66942,4.75248,0.91616,0.88996,1.02027,1.68255,8.37925,21.43060,0.86480,1.12005,0.21615,1.96802,9.83321,1.01048,1.00867,7.05566,40.39970,0.00000,0.00000,0.00000
,44,6.08698,5.57651,18.27916,9.35526,25.35650,5.56724,12.55922,11.20390,0.31926,0.52364,0.59702,0.00000,0.00000,0.29896,2.26547,3.01311,0.22093,0.36236,0.41314,0.24456,5.05803,0.00000,0.00000,0.00000,1.64181,1.94527,1.86690,0.00000,0.00000,2.12309,14.75361,21.80884,1.73768,2.05885,1.97591,0.71367,9.42946,1.02578,7.12827,1.49454,4.80135,5.68879,5.45959,3.93282,51.96285,0.00422,0.02934,0.03101,0.54445,0.62416,1.02933,0.73422,1.87783,5.96743,7.72875,1.88801,1.25306,1.43654,2.36904,6.73591,17.22764,6.69795,8.67490,2.15272,0.89519,1.02627,1.69245,9.54657,24.41611,1.14060,1.47725,0.33993,13.55714,9.76340,0.54366,13.01531,3.79608,23.85116,0.00000,0.00000,0.00000
,45,6.55941,5.92451,32.40076,18.75001,46.51271,16.90418,26.60825,16.11912,0.43043,0.70598,0.80491,0.00000,0.00000,0.35898,2.72025,3.11087,0.38687,0.63453,0.72345,0.25670,5.30918,0.00000,0.00000,0.00000,6.65409,7.88397,7.56633,0.00000,0.00000,4.85949,33.76924,28.25199,5.89247,6.98159,6.70030,1.38475,18.29618,2.08745,14.50594,2.21627,14.75918,17.48715,16.78261,6.86508,90.70570,0.00065,0.00451,0.00388,2.57934,2.95701,4.87650,2.49935,6.39227,18.85650,24.42214,9.67360,3.64012,4.17311,6.88200,15.93985,40.76743,14.57830,18.88119,7.66843,2.00247,2.29567,3.78586,15.13928,38.71992,1.73531,2.24750,0.81876,2.90093,22.89030,9.82586,19.61645,18.73438,38.92708,0.00000,0.00000,0.00000
,46,8.25299,9.88763,33.13293,16.66089,45.43491,15.05231,33.24367,24.68621,1.07996,1.77132,2.01954,0.00000,0.00000,0.56644,4.29239,3.43747,1.59842,2.62169,2.98907,0.44495,9.20270,0.00000,1e-07,0.00000,3.74507,4.43728,4.25850,0.00000,0.00000,3.53511,24.56592,31.59800,3.87812,4.59492,4.40979,1.20865,15.96940,1.69991,11.81289,2.97967,10.57389,12.52829,12.02353,6.57724,86.90263,0.00155,0.01077,0.01676,2.08998,2.39600,3.95131,2.06802,5.28912,14.92127,19.32538,9.80751,4.27381,4.89959,8.08006,17.88797,45.74990,15.73005,20.37288,10.66387,2.86063,3.27949,5.40830,21.92277,56.06922,2.45688,3.18204,1.48783,8.62342,39.24690,9.82745,19.61966,56.69836,27.25994,0.00000,0.00000,0.00000
,47,33.50745,35.04894,93.87859,58.47911,159.6183,24.56853,55.08289,44.64748,1.44807,2.37509,2.70791,0.00000,0.00000,1.53612,11.64040,18.94855,2.08483,3.41949,3.89866,1.54634,31.98223,1e-07,1.1e-06,0.00000,17.64442,20.90567,20.06339,0.00000,0.00000,12.37204,85.97490,88.93562,19.07058,22.59543,21.68507,4.21027,55.62878,6.19260,43.03316,8.48046,53.41035,63.28230,60.73269,22.94091,303.1096,0.00519,0.03608,0.03864,3.59599,4.12252,6.79858,3.49519,8.93923,26.03650,33.72136,14.77522,7.95528,9.12010,15.04023,31.11440,79.57757,28.25392,36.59327,16.46215,5.45510,6.25384,10.31340,40.43580,103.4178,4.63770,6.00656,2.48676,17.24065,97.09700,12.96700,71.19060,81.95197,84.22791,274.0000,0.00000,0.00000
,48,17.18969,20.97463,56.89881,30.55385,82.32320,18.09808,37.57531,30.46782,0.47848,0.78478,0.89476,0.00000,0.00000,0.86154,6.52860,9.26989,0.78450,1.28671,1.46702,0.94196,19.48208,0.00000,1e-07,0.00000,7.89044,9.34884,8.97218,0.00000,0.00000,6.36853,44.25571,59.70122,8.93690,10.58873,10.16212,2.20041,29.07319,3.16497,21.99379,4.87523,25.33421,30.01678,28.80742,11.83022,156.3082,0.00279,0.01941,0.02812,2.69661,3.09145,5.09821,2.50055,6.39535,18.81867,24.37313,10.43218,5.43259,6.22804,10.27084,21.09046,53.94052,19.38802,25.11053,11.14344,3.81483,4.37340,7.21231,27.00464,69.06651,3.32237,4.30299,1.71573,10.79480,32.49270,13.01788,12.99451,13.00459,72.57056,0.00000,0.00000,0.00000
,49,26.19872,35.44884,101.5976,67.32186,180.5314,41.08706,78.47563,52.71416,1.99180,3.26690,3.72469,0.00000,0.00000,1.74100,13.19294,10.02142,2.50514,4.10887,4.68465,1.55485,32.15819,0.00000,3e-07,0.00000,22.38550,26.52306,25.45446,0.00000,0.00000,15.87687,110.3303,75.49541,22.37452,26.51005,25.44198,5.07568,67.06300,7.70735,53.55933,8.35016,59.53557,70.53967,67.69766,27.28875,360.5558,0.00491,0.03413,0.04738,7.89263,9.04828,14.92179,5.88880,15.06107,44.10514,57.12309,24.62491,13.56944,15.55630,25.65436,44.99005,115.0656,40.99008,53.08860,23.73171,8.48875,9.73169,16.04882,48.23740,123.3710,5.85077,7.57767,2.98141,18.19003,65.51730,22.96784,42.57790,196.3551,70.66996,422.0000,1556.000,0.00000
,50,106.7671,76.82207,136.3175,71.10546,190.8513,33.00769,72.43894,59.04663,4.69487,7.70041,8.77947,0.00000,0.00000,3.77761,28.62597,72.13826,6.72190,11.02511,12.57007,3.44731,71.29926,0.00000,3e-07,0.00000,19.84759,23.51606,22.56861,0.00000,0.00000,15.73090,109.3160,145.4602,21.00438,24.88667,23.88400,5.34960,70.68221,7.61760,52.93569,12.44983,57.82708,68.51537,65.75494,28.68958,379.0646,0.00644,0.04474,0.10067,2.95530,3.38802,5.58729,4.63458,11.85330,33.30035,43.12918,22.36285,6.15778,7.05941,11.64189,40.77578,104.2873,35.73797,46.28629,24.59375,4.12834,4.73281,7.80503,52.99694,135.5439,5.87749,7.61227,3.65915,8.02703,74.46660,19.45722,152.1411,103.9204,71.18967,0.00000,0.00000,0.00000
,51,171.3453,156.8388,224.1535,157.8162,448.1074,64.66736,138.8278,121.9918,9.38035,15.38542,17.54140,0.00000,0.00000,7.18062,54.41328,105.2522,14.73203,24.16313,27.54914,7.03803,145.5645,1e-07,9e-07,0.00000,46.33410,54.89812,52.68632,0.00000,0.00000,34.20312,237.6818,186.2303,50.11193,59.37421,56.98207,12.01748,158.7824,17.93982,124.6660,22.85113,138.1484,163.6827,157.0881,68.35869,903.1972,0.03239,0.22509,0.20825,8.77215,10.05658,16.58462,8.61191,22.02565,63.64782,82.43394,38.79060,18.86741,21.63000,35.67068,74.72758,191.1217,67.56754,87.51058,42.37966,13.74125,15.75326,25.97918,104.0336,266.0742,12.59657,16.31454,7.04091,25.43125,94.22037,39.05020,58.47020,89.78439,73.77195,0.00000,0.00000,0.00000
,52,139.9552,161.0424,264.9500,200.0659,598.6030,96.82654,211.4526,214.8775,8.13977,13.35067,15.22151,0.00000,0.00000,6.75746,51.20668,80.04931,13.73203,22.52297,25.67914,7.31634,151.3208,1e-07,1.4e-06,0.00000,49.33900,58.45843,56.10318,0.00000,0.00000,37.99086,264.0032,238.0327,62.74727,74.34498,71.34971,14.99547,198.1294,22.15123,153.9317,31.73445,189.1003,224.0521,215.0252,90.08778,1190.296,0.06533,0.45397,0.22377,11.79791,13.52538,22.30511,13.45152,34.40333,97.56126,126.3572,63.31318,26.05259,29.86724,49.25497,118.4036,302.8266,104.9037,135.8668,69.59573,21.45101,24.59189,40.55524,189.6884,485.1433,21.14907,27.39137,12.83440,32.32440,167.7210,45.22800,77.39460,171.1861,125.8620,555.0000,0.00000,0.00000
