
Project Name,0295_TimeOfUseCharging_2404_E23b
emmebank Title,020_MSM_Template_Mat_24_E23B
Year,2026
Slot No,16
Scenario Title AM,2026 AM TOUCH_base_AGSv1_E23B_NC
Date,20240724
User,ChapaJay1
File Name,C:/001_Z/MSM_P2_E23b/0295_TimeOfUseCharging_2404/2026/2026/outputs/Landuse_Table/Landuse_Detailed_Table_2026_Slot_16.csv

c ,Zone,HH1,HH2,HH3,HH4,HH5,HH6,HH7,HH8,HH1PT1,HH1PT2,HH1PT3,HH1PT4,HH1PT5,HH1PT6,HH1PT7,HH1PT8,HH2PT1,HH2PT2,HH2PT3,HH2PT4,HH2PT5,HH2PT6,HH2PT7,HH2PT8,HH3PT1,HH3PT2,HH3PT3,HH3PT4,HH3PT5,HH3PT6,HH3PT7,HH3PT8,HH4PT1,HH4PT2,HH4PT3,HH4PT4,HH4PT5,HH4PT6,HH4PT7,HH4PT8,HH5PT1,HH5PT2,HH5PT3,HH5PT4,HH5PT5,HH5PT6,HH5PT7,HH5PT8,HH6PT1,HH6PT2,HH6PT3,HH6PT4,HH6PT5,HH6PT6,HH6PT7,HH6PT8,HH7PT1,HH7PT2,HH7PT3,HH7PT4,HH7PT5,HH7PT6,HH7PT7,HH7PT8,HH8PT1,HH8PT2,HH8PT3,HH8PT4,HH8PT5,HH8PT6,HH8PT7,HH8PT8,E1,E2,E3,E4,E5,E6,Prim,Sec,Tert
,21,445.8231,174.9265,489.2757,65.36153,303.2605,107.7685,100.6490,77.32257,5.99528,9.77686,12.39799,0.00000,0.00000,7.95312,40.38288,397.4871,11.96334,19.11721,24.18251,12.47201,162.4544,0.00020,0.00167,0.01143,15.29303,19.29878,22.50449,0.00000,0.00000,23.63880,133.3679,821.5447,15.17942,19.19078,21.93834,5.51763,59.84390,4.42274,11.72191,40.85957,56.34345,71.45738,80.20821,47.79908,558.7220,0.01006,0.07993,0.26598,6.65484,8.15992,15.23293,6.26328,17.55665,32.76666,40.40643,241.6845,9.20671,11.31928,21.03444,51.92866,149.3694,33.10012,41.91570,68.73766,4.93318,6.08621,11.20744,58.72083,173.2469,4.09271,6.20165,7.64557,13.48330,156.3042,51.74141,68.49858,461.1970,61.29008,1006.894,1440.647,0.00000
,22,206.2487,129.3548,161.1432,37.63398,269.5168,47.53775,88.99056,81.50316,3.01969,4.52123,5.56336,0.00000,0.00000,4.52382,22.72393,179.0010,11.12647,15.53572,18.58121,9.58778,119.7670,0.00071,0.00565,0.00869,13.83517,17.45677,20.28605,0.00000,0.00000,16.92753,81.31945,224.0395,15.99866,20.18872,23.26089,2.97619,34.65780,3.76670,11.43164,19.57225,76.08376,96.28088,109.5469,43.93562,495.0981,0.01012,0.08021,0.10153,8.23185,10.04582,19.18913,3.02415,8.38383,27.91780,33.32141,99.94113,16.38173,20.02649,38.22302,46.60110,131.3800,36.65657,45.01593,51.04123,11.22488,13.73156,26.19426,69.69469,197.2913,6.09054,8.79064,8.63227,4.71632,41.90525,15.45110,10.41876,118.4498,60.83893,62.00525,45.43628,0.00000
,23,115.7507,168.9030,472.7691,147.4354,927.0214,141.3507,327.7238,353.5457,6.29933,10.67738,13.79984,0.00000,0.00000,5.82870,36.23418,73.68787,14.25990,23.81198,30.74213,9.00754,159.8955,0.00016,0.00137,0.00228,71.88991,91.19716,100.9423,0.00000,0.00000,46.90390,339.4322,559.2022,73.00977,92.56527,102.0343,9.35261,138.0828,18.19090,76.58373,44.00983,273.2895,346.8376,383.7726,120.7108,1733.332,0.03819,0.30257,0.28532,34.02557,42.61794,65.19301,5.47921,19.61243,78.12791,123.4269,274.2460,90.75581,113.9361,173.1592,139.0264,516.4212,122.8974,188.5566,153.3904,67.24283,84.42587,128.5338,239.9852,899.3350,19.74492,36.22210,23.62496,42.99856,413.9234,115.9471,807.3847,844.6317,257.0745,1686.038,633.7277,0.00000
,24,291.7558,181.7366,306.4891,61.44420,413.7571,50.77580,102.0127,159.3532,7.65262,13.09745,16.96324,0.00000,0.00000,5.93441,37.79426,248.0271,18.47776,31.30263,40.58000,9.26451,172.4722,0.00067,0.00538,0.00552,21.66983,27.46478,30.46464,0.00000,0.00000,18.74383,130.7400,463.4944,23.94414,30.34825,33.49185,3.96368,57.48053,6.71867,22.51629,27.32102,96.18517,122.1270,135.3943,54.85606,772.6581,0.03069,0.24330,0.32806,6.84783,8.56949,14.63897,1.97195,6.14826,27.81942,37.48933,94.63366,18.84437,23.63484,40.32068,49.25451,154.7709,43.58507,54.31108,55.42325,17.04925,21.41122,36.43266,113.7661,364.2936,8.73081,13.97116,9.83436,16.66105,176.8188,33.71888,67.41172,354.5934,112.0823,56.68827,41.54010,0.00000
,25,253.2978,187.2466,299.0833,73.97408,466.0419,50.15358,92.20868,155.1161,5.31769,8.95998,11.52799,0.00000,0.00000,5.88137,36.44976,210.9667,12.85407,21.57506,27.81280,9.33948,177.9071,0.00015,0.00122,0.00201,24.99273,31.68050,35.08763,0.00000,0.00000,21.83115,154.5972,421.7382,27.09817,34.35935,37.86232,4.73762,69.23646,8.29160,31.13376,29.67076,105.8926,134.4467,148.6488,61.06718,871.0165,0.03522,0.27892,0.33450,5.41510,6.71865,11.76951,2.02638,6.14872,28.49209,37.58100,86.87629,14.37709,17.87077,31.28702,45.62724,138.7901,42.12999,50.82616,48.23357,13.85508,17.24906,30.08928,113.3760,351.9724,9.23348,14.40517,9.22968,25.74198,141.6859,40.98221,161.9619,248.2165,164.2720,573.0000,1.00000,0.00000
,26,241.4898,165.8279,269.0105,72.57883,503.1728,62.05760,108.7061,168.3557,4.79426,8.11904,10.44549,0.00000,0.00000,5.31609,29.82363,206.3501,11.70981,19.70500,25.37815,9.57741,156.2505,0.00011,0.00090,0.00140,24.80802,31.44732,35.02847,0.00000,0.00000,23.63431,155.4270,358.9596,27.22924,34.49098,38.11659,4.76652,67.81231,8.30042,29.89825,30.03066,105.7939,134.1518,148.5950,68.43126,937.9144,0.04051,0.32076,0.34507,7.52701,9.44404,15.10519,2.17168,7.20387,28.68394,41.73404,123.8322,20.24392,25.45465,40.53980,50.01534,167.3969,43.98030,58.27254,58.24305,18.50404,23.33278,36.68469,112.4309,392.6362,8.96707,15.48571,10.36559,19.33041,142.3569,24.78562,64.52872,115.1746,112.2087,0.59291,0.43447,0.00000
,27,402.4744,472.6740,528.6837,169.0855,1115.905,127.0278,237.6595,377.0787,15.89122,26.80916,34.42826,0.00000,0.00000,15.77552,99.29264,287.4062,34.85291,58.13317,74.63580,25.60514,447.0688,0.00017,0.00139,0.00943,60.93320,77.21660,85.95991,0.00000,0.00000,55.12215,380.1987,622.0466,62.70832,79.48673,87.94153,10.75076,158.3347,20.40632,82.14981,56.55460,234.3075,297.2559,330.9891,150.9095,2080.900,0.08095,0.64095,0.78624,15.85172,19.65386,34.66472,4.96470,15.27372,75.76830,101.2173,211.0384,42.02600,52.20122,92.01711,116.2848,359.0342,112.2634,140.8793,111.3885,39.18725,48.66704,86.01369,275.6339,855.6022,24.81077,38.69818,22.94234,122.5948,480.8557,145.4974,1011.596,728.9544,337.2907,1091.938,1011.343,0.00000
,28,426.9978,308.2279,615.0996,145.2774,754.3182,115.1988,213.9885,233.1891,11.42643,19.22084,24.72884,0.00000,0.00000,12.14112,82.18137,332.6753,20.49316,34.17188,43.98291,14.91475,293.3132,0.00011,0.00095,0.00571,50.95106,64.57542,71.47536,0.00000,0.00000,45.77292,334.7333,849.6930,46.09083,58.41888,64.39817,9.27263,136.0048,15.55819,67.27708,50.96324,157.3608,199.7703,220.9565,97.77079,1410.866,0.02408,0.19077,0.56828,14.70417,18.36823,30.92497,4.93381,15.69359,63.60009,90.81284,210.5909,33.20996,41.55848,69.91328,100.5488,327.4282,90.41779,125.4145,98.26794,23.96364,29.99871,50.48249,164.1962,538.3198,14.51758,23.61758,14.65008,33.00632,231.1866,75.53622,259.9469,293.2859,282.9722,707.0000,0.00000,0.00000
,29,314.5127,312.3247,690.1131,190.8388,1064.889,144.3747,275.3990,293.4377,10.31680,17.54591,22.60310,0.00000,0.00000,12.66168,73.02137,228.8296,20.45122,34.46271,44.38157,19.21229,293.1125,0.00008,0.00064,0.00379,69.50286,88.04906,98.33814,0.00000,0.00000,66.81650,439.2892,874.1205,65.94762,83.51569,92.67977,12.61165,178.2272,21.41248,95.07687,62.55720,234.2712,296.9791,329.7397,146.8861,1982.891,0.04321,0.34190,0.63422,20.34739,25.31849,42.39626,6.22020,19.79527,82.28436,115.8426,255.8051,47.14743,58.77768,98.03486,129.8977,420.9004,117.2206,163.7798,118.4425,33.03335,41.25546,68.27547,204.7420,675.8400,18.32693,30.24250,17.07888,49.63242,717.6633,84.73687,229.8138,248.4825,280.1241,609.6184,154.0482,0.00000
,30,42.45940,74.38187,61.32791,17.06792,131.0749,18.16141,30.82124,49.16513,1.78320,2.86578,3.61583,0.00000,0.00000,2.42076,14.27370,25.76494,4.08907,6.28633,7.82448,4.32370,70.05817,0.00033,0.00263,0.00566,6.93459,8.78301,9.84908,0.00000,0.00000,6.49550,40.35417,75.80614,7.59550,9.62270,10.71646,1.12199,15.94594,2.24510,8.46950,5.34356,29.21277,37.07745,41.47791,18.59019,243.5596,0.01091,0.08641,0.10783,1.56688,1.92430,3.57030,0.75054,2.17754,10.19276,12.72534,32.35020,4.02564,4.95411,9.19542,15.68052,45.96197,14.62762,17.37714,16.10380,3.42379,4.21619,7.82681,37.29944,110.1959,3.34429,5.00625,3.36524,877.4922,366.3960,615.0792,1055.170,295.7091,1280.539,18.93172,13.87281,118.5759
,31,13.17615,12.35836,31.59569,10.37060,45.37777,16.06648,24.01263,24.20037,2.32615,3.55218,3.96036,0.00000,0.00000,0.91431,7.32037,4.94148,1.69763,2.59985,2.91847,0.49977,11.85858,3.2e-09,1.339e-07,0.00000,3.78498,4.21437,4.02790,0.00000,0.00000,4.24509,33.67697,25.26931,2.95754,3.30686,3.18334,0.63658,9.73402,1.02413,4.72267,2.98996,10.35776,11.52633,11.01995,5.57485,85.18069,0.00096,0.00766,0.04970,4.22879,4.71264,6.53054,0.99092,3.70592,9.18071,18.20044,23.50320,6.49339,7.24022,10.02481,10.04225,37.98301,9.05905,14.04023,11.87831,4.91655,5.44076,7.51657,15.18379,57.41733,1.50575,2.68896,2.14925,1.96113,13.92892,1.05281,0.85707,6.24353,10.92972,6.36007,2.49476,0.00000
,32,9.44103,7.37473,14.90889,5.56427,28.91546,4.13364,11.16804,12.47877,0.35057,0.52437,0.61262,0.00000,0.00000,0.29232,1.99176,7.15695,0.56658,0.82766,0.95367,0.39596,6.97877,0.00005,0.00044,0.00211,1.53880,1.75022,1.77710,0.00000,0.00000,1.74983,12.31207,15.75587,1.37454,1.56808,1.59403,0.35811,5.20616,0.61948,2.90484,1.70188,4.51536,5.13944,5.25005,3.88303,53.94790,0.00143,0.01124,0.03386,0.88053,0.97525,1.65621,0.25483,0.76589,4.09826,5.36891,4.63104,2.15183,2.38119,4.05031,5.60098,16.73510,5.73654,7.48056,3.86627,1.75358,1.93262,3.26529,10.16536,30.34855,1.08747,1.63453,0.70316,1.68135,1.35267,6.45406,8.49220,5.43556,22.55593,0.00000,0.00000,0.00000
,33,48.45490,81.78194,113.8863,52.25875,264.1056,88.33236,174.8537,136.7133,1.96188,2.87682,3.34951,0.00000,0.00000,3.31670,20.99108,24.14711,2.99102,4.04188,4.51258,4.39576,77.38618,0.00022,0.00182,0.00086,14.28020,15.78674,15.01145,0.00000,0.00000,15.95605,114.9373,96.87920,10.23889,11.46280,11.19687,3.32552,48.93323,4.27144,14.09120,25.60895,33.08288,37.16059,36.60617,34.39596,493.8152,0.00638,0.05137,0.02784,11.45719,12.44230,15.79844,5.56422,28.37480,31.00681,78.47301,121.5782,19.05408,20.82301,27.24109,59.21959,290.4877,39.06050,67.26309,102.0639,13.50966,14.81475,19.70335,72.44278,337.6971,4.49172,8.48418,9.81440,7.82542,30.77551,7.05218,30.85466,54.54438,33.35621,114.1719,28.70189,0.00000
,34,4.33783,8.33742,2.44687,0.54523,8.16670,0.95316,1.00367,4.52679,0.14753,0.22912,0.27441,0.00000,0.00000,0.37667,1.15611,2.80505,0.31684,0.45405,0.52887,0.85911,7.47831,0.00009,0.00074,0.00076,0.19535,0.21504,0.26623,0.00000,0.00000,0.83108,2.00887,2.05380,0.20530,0.23244,0.26182,0.03968,0.50555,0.05013,0.14613,0.38054,1.56264,1.73538,2.10488,2.05661,14.27679,0.00098,0.00773,0.00455,0.10753,0.11568,0.18732,0.06037,0.17961,0.74189,1.00892,0.86866,0.31639,0.33862,0.54399,0.50858,1.49876,0.63969,0.55199,0.52485,0.47006,0.50442,0.81456,3.40064,10.17972,0.31224,0.48308,0.22145,1.62919,0.97254,63.03469,0.82969,6.09653,14.53854,0.00000,0.00000,0.00000
,35,19.14999,17.52009,9.53749,2.29436,30.48866,14.61192,2.94204,35.17804,0.30425,0.53363,0.69344,0.00000,0.00000,0.60840,3.96915,14.57244,0.75603,1.32705,1.72929,0.72831,16.79179,0.00000,0.00000,0.00000,0.63951,0.80367,0.90162,0.00000,0.00000,1.26135,9.08536,8.72827,0.61747,0.77767,0.86326,0.15084,2.14352,0.42506,0.90639,0.68892,3.48706,4.40808,4.89072,3.95241,57.02491,0.01069,0.08469,0.05775,0.59236,0.74739,1.15205,0.13006,0.58646,2.12063,12.99402,28.00459,1.46216,1.84281,2.83754,1.14324,4.74083,2.54435,0.41338,3.46049,4.70821,5.97078,9.20338,18.52419,87.00993,1.34300,2.31510,1.19015,6.16227,16.32990,17.35363,126.9955,170.2230,9.79978,9.85783,7.22363,0.00000
,36,8.47779,15.65177,30.15988,11.48637,68.23941,15.71842,31.72852,52.82829,0.37051,0.64872,0.84831,0.00000,0.00000,0.51288,3.37690,4.58802,0.85453,1.49750,1.96314,0.66614,14.98563,1.1e-08,9.19e-08,0.00000,2.88677,3.65121,4.02537,0.00000,0.00000,3.05009,22.55018,34.71948,2.99850,3.79463,4.16728,0.74341,10.74296,1.22661,4.38952,5.07347,11.36817,14.40627,15.85721,8.79326,127.6856,0.00282,0.02236,0.04495,0.87989,1.11175,1.67291,0.71582,2.33324,7.77068,12.15608,29.74631,2.43129,3.07174,4.63873,14.75635,48.70070,11.99399,14.51407,21.23608,4.03678,5.09347,7.75469,37.37125,124.3447,2.58430,4.18945,4.37417,2.35273,25.41482,1.76264,10.10463,20.77234,40.84764,2.09891,1.53804,0.00000
,37,38.85052,80.86616,92.34202,29.60393,279.5980,18.81682,37.43129,95.42626,1.63328,2.79033,3.59883,0.00000,0.00000,2.08200,11.64070,25.12782,4.80295,8.12984,10.49785,4.20177,76.66438,0.00029,0.00240,0.00119,7.82873,9.91941,11.01515,0.00000,0.00000,8.70771,58.11624,117.8601,11.96107,15.15433,16.69808,1.86261,27.74132,3.95344,11.09547,13.20900,58.01082,73.57166,81.32006,36.85968,522.3363,0.04508,0.35732,0.19828,2.68907,3.31850,5.92609,0.80483,2.49176,13.17505,16.90145,29.94906,7.32389,9.03921,16.21388,18.91127,55.95131,19.24655,20.30717,19.82710,10.11525,12.52708,22.23738,72.01414,221.8798,5.37577,8.31459,4.57482,17.97256,60.97620,22.70516,26.86240,62.55603,150.6822,2.78010,2.03721,0.00000
,38,27.80335,50.52825,43.68847,13.46351,114.8317,8.21455,18.38230,41.39053,1.78078,2.62494,2.89085,0.00000,0.00000,1.00838,5.72607,21.06890,9.02518,12.52366,13.22697,2.75568,47.77257,0.00223,0.01859,0.01010,5.11940,5.87608,5.96067,0.00000,0.00000,3.91005,26.75076,56.71612,6.68039,7.69198,7.83220,0.82705,12.63646,1.59469,4.90684,6.82362,32.60559,37.23445,37.52717,15.47892,214.1846,0.01516,0.12130,0.07740,1.35624,1.51836,2.55810,0.37083,1.09852,5.38784,6.65074,13.42215,3.73635,4.17587,7.02534,9.17064,27.59396,8.35716,8.99170,11.63596,4.78664,5.34710,9.00404,30.86593,93.30567,2.25961,3.44417,2.59514,30.15573,43.96033,71.64848,75.46941,104.1777,112.3541,7.01704,2.75245,0.00000
,39,8.43392,11.88357,6.62114,2.50089,14.53584,2.18786,5.13325,6.30711,0.69550,1.01984,1.19383,0.00000,0.00000,0.48219,3.01749,4.93424,1.19480,1.66846,1.91915,0.78307,11.10049,0.00008,0.00059,0.00092,1.04074,1.18251,1.23517,0.00000,0.00000,1.06296,5.44909,6.73023,0.99974,1.13953,1.19454,0.18395,2.31694,0.25829,1.13885,0.94015,3.46982,3.95330,4.18139,2.35089,26.72079,0.00060,0.00467,0.00633,0.47958,0.53284,0.91441,0.13182,0.39205,1.55896,1.96915,3.43739,1.16399,1.29129,2.21607,2.59439,7.67210,2.23137,2.78625,2.78296,1.01316,1.12214,1.92105,4.78767,14.13366,0.46557,0.69190,0.50502,10.93801,6.55069,6.49867,6.16172,40.63189,18.06322,0.00000,0.00000,0.00000
,40,8.05905,9.40386,12.87353,4.74347,31.14043,5.96089,14.58994,19.89188,0.73688,1.16904,1.42360,0.00000,0.00000,0.38011,2.76532,4.91362,1.13039,1.79058,2.18197,0.38833,9.01553,0.00000,9.47e-08,0.00000,1.17757,1.34933,1.38324,0.00000,0.00000,1.24799,9.49961,14.99947,1.33402,1.53097,1.56837,0.29781,4.44566,0.49775,1.68611,2.28161,6.68386,7.64818,7.84512,3.93594,58.34492,0.00080,0.00624,0.00471,0.78221,0.89773,1.35044,0.25698,0.86623,3.71729,5.29454,10.23816,2.09422,2.39980,3.61192,6.73328,22.44659,5.95589,8.00421,7.55030,2.37219,2.71661,4.08965,14.10662,46.92921,1.07965,1.76547,1.24872,22.51952,36.89132,38.84221,77.70794,91.99049,43.42710,2.24181,0.87936,0.00000
,41,7.08399,8.96922,7.42486,2.01710,18.07652,2.14447,7.37183,7.54736,0.83919,1.11621,1.16311,0.00000,0.00000,0.42310,3.05888,3.60202,1.05633,1.29546,1.27959,0.47842,8.49080,0.00001,0.00006,0.00132,1.62121,1.82032,1.77712,0.00000,0.00000,1.29149,7.76514,5.79308,1.20543,1.36612,1.34275,0.11691,1.90019,0.30226,1.17282,0.40296,4.35957,4.93466,4.95501,2.68898,33.46407,0.00027,0.00217,0.00550,0.52413,0.59323,0.89203,0.10341,0.33532,2.49506,3.59923,2.40302,1.46635,1.65290,2.46082,3.32276,11.42089,3.65490,5.30438,1.80728,1.29348,1.43147,2.12830,6.12262,21.42663,0.61625,1.08044,0.37412,3.74813,16.66927,2.38252,2.49091,13.94227,6.23417,0.00000,0.00000,0.00000
,42,7.53134,12.22786,11.67338,4.39069,27.13300,8.61237,17.99260,17.14210,0.65046,0.96981,1.15061,0.00000,0.00000,0.55019,2.92988,4.05127,1.34382,1.84933,2.19313,1.05258,11.17528,0.00002,0.00013,0.00024,2.04192,2.32844,2.49207,0.00000,0.00000,2.37354,10.51723,10.45598,2.32668,2.66055,2.83092,0.31577,4.07492,0.48472,2.34520,1.34110,9.45921,10.76666,11.50140,4.91520,49.35080,0.00038,0.00298,0.00478,2.24416,2.48778,4.25136,0.62193,1.83228,7.67079,10.08617,9.98168,4.17130,4.61417,7.86651,9.07392,26.91128,8.75165,11.53623,6.71601,3.09083,3.39245,5.69672,13.42307,39.92294,1.50011,2.26547,1.26146,3.29179,23.77868,2.13255,57.13959,37.13672,59.22697,280.0000,0.00000,0.00000
,43,4.41164,6.46475,7.45336,2.19821,24.64721,3.17487,6.04017,18.37221,0.30811,0.47023,0.53572,0.00000,0.00000,0.20386,1.37651,2.83128,0.46803,0.63327,0.67810,0.39200,6.07275,0.00005,0.00049,0.00029,0.79793,0.91480,0.92474,0.00000,0.00000,0.88967,6.38671,7.63034,0.95406,1.10083,1.12146,0.13149,2.06672,0.36233,1.20753,0.61629,5.43070,6.18355,6.22844,3.25560,46.03883,0.00199,0.01599,0.00505,0.57792,0.66194,0.85362,0.09556,0.39030,2.06161,3.73107,3.85144,1.68861,1.93364,2.47884,2.32417,9.75618,2.95007,4.17608,1.68461,2.72809,3.07792,4.03296,10.75397,44.36265,0.76797,1.55528,0.42529,2.61794,14.07000,1.40646,1.37612,8.85172,49.86952,0.00000,0.00000,0.00000
,44,7.33431,17.96438,15.62864,3.46675,28.64094,6.78207,8.00307,16.90955,0.37455,0.47603,0.47462,0.00000,0.00000,0.58115,3.81945,2.93371,0.71167,0.83207,0.78645,1.03196,16.93243,0.00053,0.00441,0.01381,2.23871,2.46062,2.27980,0.00000,0.00000,1.76428,11.91659,17.57642,1.61262,1.78931,1.66309,0.20579,3.26096,0.46055,1.71948,0.97781,6.77385,7.47102,7.09252,3.94441,53.33746,0.00608,0.05043,0.14619,0.86534,0.93569,1.37666,0.09707,0.29370,2.59152,3.82031,15.36426,2.72403,2.94062,4.30880,3.52082,12.48531,4.20446,5.63575,3.52133,4.03050,4.26550,6.34453,11.68850,39.56986,1.42986,2.34432,1.16180,13.05109,11.19335,0.64343,12.34308,3.77000,24.90077,2.34426,0.91954,0.00000
,45,8.73545,10.38451,31.94736,10.29810,50.67374,16.14660,32.13807,24.59683,0.77101,1.00506,1.06074,0.00000,0.00000,0.46911,3.36596,4.90037,1.30486,1.60377,1.61189,0.56515,9.81935,0.00006,0.00048,0.00045,5.61882,6.39848,6.44871,0.00000,0.00000,3.68852,27.11579,33.09042,4.51503,5.15156,5.19906,0.64544,9.65266,1.24641,6.29023,2.00873,14.50255,16.51336,16.72008,6.67925,94.66824,0.00061,0.00484,0.00512,3.54335,3.99623,5.84878,1.14504,3.92707,13.35927,20.30937,20.33150,6.07636,6.84195,9.98855,14.47034,49.80581,13.95485,21.15725,9.82733,3.77474,4.22574,6.17520,18.47650,63.70948,1.68556,2.85833,1.24913,3.79027,31.77592,13.02952,23.26358,22.49072,47.65500,3.30352,1.29581,0.00000
,46,14.03747,17.91096,31.73092,8.50306,54.43858,9.40351,25.82527,31.13911,1.33007,1.89519,2.11416,0.00000,0.00000,0.68967,4.91487,8.43293,2.90440,4.03846,4.43420,1.08830,16.82266,0.00011,0.00096,0.00060,3.91390,4.43457,4.43491,0.00000,0.00000,3.26535,22.26208,37.93440,3.40078,3.87441,3.88866,0.51187,7.99119,0.98203,4.03080,2.80033,12.38847,14.08162,14.32510,7.68824,101.1889,0.00144,0.01162,0.01745,1.58903,1.76633,3.02598,0.44752,1.28979,8.10151,10.15349,12.12545,4.32978,4.80002,8.18322,13.00853,38.64201,12.63558,16.01714,11.31305,3.78659,4.14761,6.92027,24.52090,73.85796,2.43091,3.71265,2.51749,8.28401,43.77431,10.60457,18.94473,59.65679,27.57368,1.44809,0.56802,0.00000
,47,42.01184,50.61380,94.92943,29.99159,179.0208,20.01410,52.47292,63.71884,2.15983,2.95614,3.20802,0.00000,0.00000,1.68901,11.59570,28.72714,4.74488,6.27250,6.64896,2.57120,48.04261,0.00243,0.01976,0.00475,15.56224,17.70280,17.78210,0.00000,0.00000,9.86596,72.55637,107.4365,14.57106,16.64341,16.78117,1.87302,28.11857,3.68100,16.40207,7.93183,54.11697,61.67072,62.42705,23.38508,334.6566,0.01362,0.10975,0.05693,4.33294,4.82775,7.32208,0.92839,2.97820,16.10959,22.89194,27.93764,11.71802,13.08704,19.83953,24.50932,80.43652,24.35281,33.46138,19.98609,10.17767,11.23551,16.96759,48.03398,157.2673,4.27169,6.93370,3.89397,21.50298,134.7026,18.48174,84.40143,101.3150,107.1425,279.8101,2.27902,0.00000
,48,17.99825,24.73296,63.16234,17.29475,97.24794,16.05590,36.56061,41.32217,0.43730,0.71890,0.92031,0.00000,0.00000,0.84683,5.62804,11.52338,0.95799,1.56804,2.01191,1.11890,23.61406,0.00001,0.00007,0.00061,6.51064,8.24738,9.12663,0.00000,0.00000,5.45392,40.90366,79.96711,6.37220,8.07416,8.89672,1.08654,16.20821,2.07063,9.05241,4.90391,23.29576,29.57500,32.69252,12.32323,182.1727,0.00221,0.01752,0.03787,2.37685,2.94043,5.12077,0.73525,2.28393,12.13618,16.39350,23.91631,5.96870,7.39485,12.89878,17.61926,55.50195,17.54742,23.71489,13.21693,4.41063,5.46506,9.53053,31.36726,98.92984,2.92832,4.60577,2.08039,13.63536,44.58138,19.53514,17.74095,17.85888,101.7154,3.12972,2.29340,0.00000
,49,46.06901,61.13700,159.4092,48.55120,286.7772,75.73685,140.9060,143.1884,2.27247,3.97664,5.23896,0.00000,0.00000,2.48356,17.21819,26.36727,3.50093,6.13233,8.09579,2.58918,58.54783,8.8e-09,3.995e-07,0.00000,21.64927,27.45231,30.26275,0.00000,0.00000,15.73255,121.4225,181.6633,19.67248,24.93646,27.43208,3.03317,45.51803,6.24513,27.64840,11.64873,68.50172,86.94123,96.03629,35.96685,537.5876,0.03238,0.22867,0.22290,14.46484,18.18491,27.76928,3.00893,11.33712,43.95567,73.87917,138.4250,31.53377,39.73993,60.47019,57.86147,223.9506,57.03373,92.06570,52.45374,24.64607,31.27155,46.70972,91.25982,374.8830,8.74120,16.97152,8.02762,29.63070,113.2297,45.68403,75.85114,316.9373,127.7463,471.4967,1592.270,0.00000
,50,96.85477,72.28849,140.4542,37.00037,215.0699,28.90715,72.61016,80.83465,2.87426,5.04563,6.57434,0.00000,0.00000,2.68812,19.33756,74.82908,5.20437,9.14542,11.95793,2.92587,69.36263,0.00000,2.473e-07,0.00000,13.74623,17.46901,19.28855,0.00000,0.00000,12.01051,93.30254,175.5954,12.94757,16.43487,18.07872,2.28942,34.71094,4.27918,17.25951,12.81689,46.78399,59.45043,65.64436,26.64396,403.4959,0.00915,0.06870,0.10167,3.68379,4.68305,7.13828,1.06471,3.62401,19.75178,30.09144,46.42708,9.69302,12.33205,18.84016,32.72568,112.4946,31.17460,44.29996,29.59012,6.76236,8.60077,13.14085,58.23314,199.8786,4.85393,8.11798,4.26185,11.11519,88.16077,26.91598,171.7905,117.5751,88.36414,0.00000,0.00000,0.00000
,51,148.6324,146.5282,234.8764,74.76304,478.1937,60.06638,145.2353,184.4523,5.59992,9.73018,12.63724,0.00000,0.00000,5.22308,36.34750,107.0619,11.29724,19.58019,25.47775,6.26748,140.2607,0.00014,0.00114,0.00113,30.69392,39.00804,43.12506,0.00000,0.00000,25.06475,191.1891,253.4990,29.41544,37.33447,41.08977,4.63470,70.12833,9.47396,38.62487,22.46976,105.5751,134.1194,148.0903,59.82383,896.5635,0.02363,0.18811,0.21214,11.10897,14.09797,21.55096,2.30559,8.23844,39.91523,63.46051,86.25695,30.16394,38.31336,58.68219,61.66467,228.8059,60.71125,91.17270,57.46050,22.76028,28.89624,44.20057,118.9712,440.6338,10.64654,19.05648,9.10667,29.43922,113.8072,53.76509,71.95178,102.8194,96.36610,0.00000,0.00000,0.00000
,52,129.3458,146.7194,275.2682,89.31518,626.8333,83.13813,206.2835,303.9652,4.90959,8.63319,11.30779,0.00000,0.00000,4.81170,33.19561,91.33849,10.89249,19.17912,25.23164,5.94461,140.7748,6.26e-08,1.0448e-06,0.00000,32.31555,41.05376,45.36690,0.00000,0.00000,26.75375,206.2586,317.5239,35.74404,45.37845,49.93980,5.56632,83.74887,11.31801,41.04564,32.47847,144.4522,183.5770,202.7567,77.69646,1175.970,0.06242,0.48170,0.39454,14.41822,18.21884,27.85563,3.21872,11.42060,58.35537,88.44048,126.2800,40.05517,50.64907,77.60986,89.75728,322.8097,88.92606,125.6233,87.85357,34.35012,43.40538,66.51194,208.1764,746.4390,17.36464,30.21389,15.36360,33.91799,191.8621,57.35923,87.89674,187.4703,150.1860,555.0000,0.00000,0.00000
